"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-04","0",,"0",",7","7",",7","4",",7","8",",7","3",",7","0",",7","11",",7","1",",7","10",",7","0",",7","9",",7,17,","15",",,7,16,","16.9",",,7,16,","1.58",",,7,16,","83",",7,30,","5361",,"521",",7","3.17",",,,7","37.3",",,,7","47.6",",7","62.8",",,,7","32.4",",,,7"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-05","20",,"20",",7","14",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","33",",7,05,","0",",,7,31,+","0.0",",,7,31,+","1.13",",,7,24,","87",",7,19,","5568",,"207",",7","2.31",",,,7","0.0",",,,7","59.0",",7","73.8",",,,7","44.2",",,,7"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-06","171",,"151",",7","13",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","7",",7","42",",7,10,+","0",",,7,30,+","0.0",",,7,30,+","0.79",",,7,19,","93",",7,05,","5589",,"21",",7","2.11",",,,7","0.0",",,,7","69.3",",7","85.5",",,,7","53.1",",,,7"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-07","443",,"271",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","17",",7","48",",7,01,","0",",,7,31,+","0.0",",,7,31,+","0.16",",,7,25,","100",",7,18,","0",,"0",",7","0.35",",,,7","0.0",",,,7","73.8",",7","89.7",",,,7","57.8",",,,7"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-08","729",,"286",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","43",",7,31,","0",",,7,31,+","0.0",",,7,31,+","0.21",",,7,05,","98",",7,09,+","2",,"2",",7","0.48",",,,7","0.0",",,,7","74.2",",7","91.2",",,,7","57.1",",,,7"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-09","825",,"96","4,H","4","4,H","2","4,H","2","4,H","2","4,H","0","4,H","2","4,H","0","4,H","23","4,H","4","4,H","30","4,H,09,","2","4,,H,09,","4.0","4,,H,09,","0.85","4,,H,08,","99","4,H,06,+","97",,"95","4,H","1.43","4,,,H","5.7","4,,,H","65.0","4,H","81.4","4,,,H","48.7","4,,,H"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2020-10","834",,"8","4,H","4","3,H","2","3,H","3","3,H","2","3,H","0","4,H","9","4,H","2","3,H","13","3,H","0","3,H","4","4,H,27,","9","3,,H,25,","9.9","3,,H,25,","0.47","3,,H,25,","86","3,H,06,","495",,"397","3,H","0.77","3,,,H","12.5","3,,,H","50.8","4,H","66.5","3,,,H","35.0","4,,,H"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-05",,,,,"14",",0","10",",0","6",",0","4",",0",,,,,,,,,,,,,"21",",,0,06,","17.0",",,0,06,","1.87",",,0,06,",,,,,,,"5.18",",,,0","27.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-06",,,"9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","4",",0","0",",0","23",",0","0",",0","30",",0,19,+","0",",,0,30,+","0.0",",,0,30,+","0.62",",,0,04,","89",",0,22,+",,,"244",",0","1.55",",,,0","0.0",",,,0","57.2",",0","74.2",",,,0","40.1",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-07",,,"54","3,0","8",",0","6",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","30",",0","8",",0","35","3,0,31,","0",",,0,31,+","0.0",",,0,31,+","0.65",",,0,30,","92",",0,26,+","60",,"60",",0","1.70",",,,0","0.0",",,,0","65.0","3,0","83.4",",,,0","46.7","3,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-08",,,"5",",0","9",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","0",",0","30",",0,01,","0",",,0,31,+","0.0",",,0,31,+","0.34",",,0,14,","86",",0,24,+","218",,"158",",0","0.83",",,,0","0.0",",,,0","60.1",",0","77.9",",,,0","42.2",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-09",,,"3","1,0","2",",0","1",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","23",",0","0",",0","23","1,0,22,+","0",",T,0,20,","0.0",",T,0,20,","0.34",",,0,20,","88",",0,07,","501",,"282",",0","0.38",",,,0","0.0",",T,,0","55.6","1,0","74.7",",,,0","36.5","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-10",,,"0","2,0","6",",0","5",",0","5",",0","4",",0","0","2,0","21","2,0","0",",0","9",",0","0",",0","19","2,0,23,","5",",,0,23,","3.0",",,0,22,","1.52",",,0,22,","80",",0,01,","1086",,"585",",0","2.18",",,,0","7.8",",,,0","45.0","2,0","61.4",",,,0","28.8","2,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-11",,,,,"5",",0","2",",0","9",",0","4",",0",,,,,,,,,,,,,"4",",,0,27,+","4.0",",,0,11,","0.20",",,0,26,",,,,,,,"0.56",",,,0","8.8",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1978-12",,,,,"4",",0","4",",0","15",",0","4",",0",,,,,,,,,,,,,"8",",,0,08,+","4.0",",,0,06,+","0.37",",,0,02,",,,,,,,"1.13",",,,0","13.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-01",,,,,"8",",0","3",",0","12",",0","3",",0",,,,,,,,,,,,,"6",",,0,27,+","5.5",",,0,26,","0.27",",,0,23,",,,,,,,"0.74",",,,0","12.2",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-02",,,,,"2",",0","2",",0","3",",0","2",",0",,,,,,,,,,,,,"6",",,0,28,","3.5",",,0,27,","0.27",",,0,27,",,,,,,,"0.50",",,,0","6.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-03",,,,,"9",",0","7",",0","22",",0","8",",0",,,,,,,,,,,,,"17",",,0,22,","11.5",",,0,09,","0.82",",,0,22,",,,,,,,"3.40",",,,0","43.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-04",,,,,"7",",0","3",",0","11",",0","6",",0",,,,,,,,,,,,,"15",",,0,11,","15.0",",,0,11,","1.46",",,0,11,",,,,,,,"2.97",",,,0","33.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-05",,,,,"12",",0","10",",0","7",",0","5",",0",,,,,,,,,,,,,"7",",,0,10,","5.0",",,0,03,","0.94",",,0,03,",,,,,,,"4.71",",,,0","17.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-06",,,,,"4",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,08,","0.5",",,0,08,","1.49",",,0,08,",,,,,,,"2.16",",,,0","0.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-07",,,,,"12",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.29",",,0,31,",,,,,,,"0.88",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-08",,,,,"14",",0","10",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.53",",,0,10,",,,,,,,"3.46",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-09",,,"4","1,0","4",",0","2",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","23",",0","0",",0","31","1,0,15,","0",",,0,30,+","0.0",",,0,30,+","0.29",",,0,14,","87",",0,10,+",,,"229",",0","0.54",",,,0","0.0",",,,0","57.5","1,0","75.1",",,,0","39.8","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-10",,,,,"6",",0","4",",0","4",",0","3",",0",,,,,,,,,,,,,"9",",,0,31,+","7.0",",,0,30,","0.67",",,0,30,",,,,,,,"1.47",",,,0","10.8",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-11",,,,,"8",",0","8",",0","26","3,0","8",",0",,,,,,,,,,,,,"29","3,,0,21,","15.0",",,0,20,","1.35",",,0,20,",,,,,,,"3.39",",,,0","45.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1979-12",,,,,"4",",0","3",",0","23",",0","4",",0",,,,,,,,,,,,,"17",",,0,29,+","12.0",",,0,28,","0.51",",,0,28,",,,,,,,"1.45",",,,0","24.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-01",,,,,"11",",0","3",",0","30","1,0","9",",0",,,,,,,,,,,,,"10","1,,0,19,","8.5",",,0,19,","0.35",",,0,19,",,,,,,,"1.04",",,,0","22.4",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-02",,,,,"4",",0","3",",0","25",",0","4",",0",,,,,,,,,,,,,"13",",,0,08,","11.0",",,0,08,","0.41",",,0,08,",,,,,,,"0.89",",,,0","20.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-03",,,,,"11",",0","7",",0","15",",0","9",",0",,,,,,,,,,,,,"7",",,0,29,","5.0",",,0,28,","0.47",",,0,28,",,,,,,,"1.76",",,,0","22.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-04",,,,,"10",",0","9",",0","14",",0","8",",0",,,,,,,,,,,,,"11",",,0,02,","7.0",",,0,12,+","1.32",",,0,24,",,,,,,,"4.09",",,,0","30.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-05",,,,,"15",",0","9",",0","1",",0","1",",0",,,,,,,,,,,,,"2",",,0,01,","2.0",",,0,01,","1.89",",,0,01,",,,,,,,"5.00",",,,0","2.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-06",,,,,"1",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.08",",,0,20,",,,,,,,"0.08",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-07",,,,,"12",",0","8",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.51",",,0,02,",,,,,,,"2.21",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-08",,,,,"5",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.25",",,0,25,",,,,,,,"0.52",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-09",,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.10",",,0,09,",,,,,,,"1.97",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-10",,,,,"5",",0","2",",0","2",",0","1",",0",,,,,,,,,,,,,"2",",,0,28,","1.5",",,0,28,","0.19",",,0,16,",,,,,,,"0.45",",,,0","2.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-11",,,,,"6",",0","3",",0","17",",0","5",",0",,,,,,,,,,,,,"6",",,0,17,+","5.0",",,0,14,","0.35",",,0,14,",,,,,,,"0.79",",,,0","12.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1980-12",,,,,"1",",0","0",",0","1",",0","0",",0",,,,,,,,,,,,,"1",",,0,08,","0.5",",,0,08,","0.03",",,0,08,",,,,,,,"0.03",",,,0","0.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-01",,,,,"2",",0","1",",0","5",",0","2",",0",,,,,,,,,,,,,"3",",,0,17,+","3.0",",,0,16,","0.14",",,0,16,",,,,,,,"0.16",",,,0","4.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-02",,,,,"4",",0","3",",0","8",",0","3",",0",,,,,,,,,,,,,"4",",,0,21,+","4.0",",,0,21,+","0.28",",,0,21,",,,,,,,"0.70",",,,0","9.4",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-03",,,,,"10",",0","7",",0","22",",0","8",",0",,,,,,,,,,,,,"14",",,0,04,","14.0",",,0,04,","1.40",",,0,04,",,,,,,,"3.39",",,,0","35.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-04",,,,,"4",",0","3",",0","3",",0","2",",0",,,,,,,,,,,,,"4",",,0,04,","2.0",",,0,04,+","0.67",",,0,20,",,,,,,,"1.08",",,,0","4.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-05",,,,,"14",",0","14",",0","1",",0","1",",0",,,,,,,,,,,,,"3",",,0,09,","3.0",",,0,09,","1.25",",,0,29,",,,,,,,"5.98",",,,0","3.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-06",,,,,"5",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.11",",,0,03,",,,,,,,"2.46",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-08",,,,,"13",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.63",",,0,10,",,,,,,,"3.00",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-09",,,,,"8",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.59",",,0,07,",,,,,,,"1.87",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-10",,,,,"9",",0","4",",0","2",",0","2",",0",,,,,,,,,,,,,"9",",,0,31,","8.5",",,0,31,","0.91",",,0,31,",,,,,,,"1.94",",,,0","11.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-11",,,,,"1",",0","1",",0","9",",0","2",",0",,,,,,,,,,,,,"6",",,0,01,","3.0",",,0,26,","0.20",",,0,26,",,,,,,,"0.20",",,,0","4.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1981-12",,,,,"5",",0","4",",0","18",",0","4",",0",,,,,,,,,,,,,"7",",,0,22,","7.0",",,0,22,","0.50",",,0,22,",,,,,,,"0.96",",,,0","14.1",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-01",,,,,"5",",0","0",",0","5",",0","2",",0",,,,,,,,,,,,,"1",",,0,29,+","1.0",",,0,12,+","0.06",",,0,27,+",,,,,,,"0.21",",,,0","3.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-02",,,,,"4",",0","1",",0","12",",0","3",",0",,,,,,,,,,,,,"4",",,0,02,+","4.0",",,0,01,","0.16",",,0,01,",,,,,,,"0.34",",,,0","7.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-03",,,,,"5",",0","2",",0","8",",0","4",",0",,,,,,,,,,,,,"7",",,0,04,","7.0",",,0,04,","0.51",",,0,04,",,,,,,,"0.81",",,,0","12.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-04",,,,,"7",",0","2",",0","4",",0","4",",0",,,,,,,,,,,,,"1",",,0,21,+","1.0",",,0,21,+","0.11",",,0,21,",,,,,,,"0.55",",,,0","3.9",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-05",,,,,"10",",0","10",",0","5",",0","2",",0",,,,,,,,,,,,,"10",",,0,13,","8.0",",,0,12,","2.60",",,0,12,",,,,,,,"6.74",",,,0","9.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-06",,,,,"11",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.17",",,0,18,",,,,,,,"2.44",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-07",,,,,"10",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.89",",,0,28,",,,,,,,"1.83",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-08",,,,,"11",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.36",",,0,03,",,,,,,,"1.57",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-09",,,,,"10",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.85",",,0,14,+",,,,,,,"2.93",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-10",,,,,"7",",0","5",",0","3",",0","3",",0",,,,,,,,,,,,,"2",",,0,19,","2.0",",,0,19,","0.30",",,0,09,",,,,,,,"1.19",",,,0","4.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-11",,,,,"4",",0","2",",0","7",",0","3",",0",,,,,,,,,,,,,"2",",,0,23,+","1.5",",,0,23,+","0.14",",,0,03,",,,,,,,"0.32",",,,0","4.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1982-12",,,,,"6",",0","3",",0","15",",0","6",",0",,,,,,,,,,,,,"26",",,0,25,","15.0",",,0,24,","1.25",",,0,24,",,,,,,,"2.49",",,,0","32.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-01",,,,,"1",",0","0",",0","17",",0","0",",0",,,,,,,,,,,,,"14",",,0,01,","0.5",",,0,09,","0.04",",,0,09,",,,,,,,"0.04",",,,0","0.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-02",,,,,"4",",0","1",",0","12",",0","2",",0",,,,,,,,,,,,,"4",",,0,02,","2.0",",,0,02,+","0.20",",,0,01,",,,,,,,"0.34",",,,0","4.6",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-03",,,,,"10",",0","9",",0","26",",0","9",",0",,,,,,,,,,,,,"26",",,0,18,+","16.0",",,0,16,","1.97",",,0,05,",,,,,,,"5.99",",,,0","45.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-04",,,,,"11",",0","7",",0","19",",0","6",",0",,,,,,,,,,,,,"24",",,0,05,","11.0",",,0,04,","6.30",",,0,05,",,,,,,,"8.56",",,,0","31.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-05",,,,,"12",",0","8",",0","8",",0","6",",0",,,,,,,,,,,,,"15",",,0,18,","11.0",",,0,18,","1.62",",,0,17,",,,,,,,"5.31",",,,0","24.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-06",,,,,"16",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.80",",,0,27,",,,,,,,"2.29",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-07",,,,,"12",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.80",",,0,11,",,,,,,,"2.78",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-08",,,,,"14",",0","9",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","2.45",",,0,15,",,,,,,,"4.37",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-09",,,,,"4",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,20,","0.0",",T,0,20,","0.29",",,0,20,",,,,,,,"0.54",",,,0","0.0",",T,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-10",,,,,"3",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.09",",,0,25,+",,,,,,,"0.25",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-11",,,,,"11",",0","8",",0","16",",0","8",",0",,,,,,,,,,,,,"19",",,0,28,","10.0",",,0,27,","0.99",",,0,27,",,,,,,,"3.45",",,,0","43.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1983-12",,,,,"9",",0","3",",0","31",",0","5",",0",,,,,,,,,,,,,"17",",,0,29,+","4.0",",,0,24,","0.32",",,0,24,",,,,,,,"0.88",",,,0","13.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-01",,,,,"4",",0","3",",0","31",",0","3",",0",,,,,,,,,,,,,"15",",,0,18,","2.0",",,0,17,+","0.17",",,0,14,",,,,,,,"0.45",",,,0","6.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-02",,,,,"5",",0","4",",0","21",",0","5",",0",,,,,,,,,,,,,"20",",,0,28,+","18.0",",,0,26,","1.38",",,0,26,",,,,,,,"2.02",",,,0","27.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-03",,,,,"12",",0","7",",0","26",",0","8",",0",,,,,,,,,,,,,"13",",,0,05,+","9.0",",,0,23,","0.93",",,0,23,",,,,,,,"2.38",",,,0","25.5",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-04",,,,,"13",",0","6",",0","17","2,0","6",",0",,,,,,,,,,,,,"26","2,,0,22,","24.0",",,0,21,","2.20",",,0,21,",,,,,,,"3.81",",,,0","33.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-05",,,,,"6",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",T,0,07,","0.20",",,0,25,",,,,,,,"0.49",",,,0","0.0",",T,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-06",,,,,"16",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.50",",,0,02,",,,,,,,"2.40",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-07",,,,,"11",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.40",",,0,09,",,,,,,,"1.39",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-08",,,,,"12",",0","8",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.25",",,0,21,",,,,,,,"2.48",",,,0","0.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-09",,,,,"9",",0","3",",0","3","1,0","3",",0",,,,,,,,,,,,,"5","1,,0,30,","2.5",",,0,28,","0.28",",,0,28,",,,,,,,"0.89",",,,0","5.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-10",,,,,"10",",0","5",",0",,,"2",",0",,,,,,,,,,,,,,,"16.0",",,0,15,","1.72",",,0,16,",,,,,,,"4.28",",,,0","19.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-11",,,,,"0",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,14,","0.0",",T,0,14,","0.00",",T,0,14,",,,,,,,"0.00",",T,,0","0.0",",T,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1984-12",,,,,"3",",0","1",",0","7",",0","2",",0",,,,,,,,,,,,,"3",",,0,16,+","2.0",",,0,14,","0.14",",,0,14,",,,,,,,"0.20",",,,0","3.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1985-01",,,,,"7",",0","3",",0","27",",0","6",",0",,,,,,,,,,,,,"5",",,0,02,+","5.0",",,0,01,","0.22",",,0,01,",,,,,,,"0.69",",,,0","14.0",",,,0",,,,,,
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","1985-02",,,,,"4",",0","3",",0","18",",0","3",",0",,,,,,,,,,,,,"7",",,0,24,+","7.0",",,0,23,","0.61",",,0,23,",,,,,,,"1.00",",,,0","14.0",",,,0",,,,,,
